poiId,poiName,place,commentCount,commentScore,sightLevelStr,heatScore,sightCategoryInfo,title,priceType,marketPrice,marketDiscountPrice,price,address,openStatusClose,openStatus,coverImageUrl
149852998,清远长隆森林王国,清远·,92,3.9,,6.1,,,2,￥0.0,￥0,￥260.0,清远市清城区长隆大道长隆旅游度假区,09:30-18:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo6f12000i3j8on5BB7D.jpg
79161,牟尼沟风景区,松潘·,308,4.5,,6.2,阿坝藏族羌族自治州必打卡景点榜 No.10,"有钙化瀑布等独特自然风光,自然山水",2,￥0.0,￥0,￥70.0,四川省阿坝藏族羌族自治州松潘县,09:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/100a1h000001huogeACAB.png
149853084,郑州 · 王心凌 SUGAR HIGH 2.0 世界巡回演唱会 - 郑州站,郑州·奥体中心/郑州植物园商圈,0,0.0,,6.1,,演唱会,3,￥480.0,￥0,￥0,郑州市中原区西四环东50米郑州奥体中心体育馆,6月14日 19:30-21:30开放,,https://dimg04.c-ctrip.com/images/0100812000htji52w9E40.jpg
10559456,巴尔虎蒙古部落民俗旅游度假景区,新巴尔虎左旗·,78,4.2,4A,6.1,,"精彩绝伦的室外马术演艺,遛娃宝藏地",4,免费,￥0,免费,嵯岗牧场301国道1494公里,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0104r120009k142x9B882.jpg
149907173,上海 · XG《The First HOWL》世界巡回演唱会安可场上海站,上海·新国际博览中心/世博园,0,0.0,,6.1,,演唱会,5,暂无,￥0,暂无,上海市浦东新区世博大道1200号,已结束,,https://dimg04.c-ctrip.com/images/0102312000dg80eziF1F8.jpg
149593054,清远长隆度假区,清远·,19,4.5,,6.1,清远必打卡景点榜 No.3,,5,暂无,￥0,暂无,清远市清城区长隆大道63号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/1lo6z12000huvrf1uE894.jpg
87562,燊海井,自贡·,764,4.4,4A,6.1,自贡必打卡景点榜 No.5,"保留了传统手工制盐的工艺,遛娃宝藏地,历史建筑",2,￥25.0,￥1.0,￥24.0,四川省自贡市大安区大安街289号,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/0104512000h4y2plhFEEE.jpg
10795394,大青山野生动物园,呼和浩特·财经大学西区/建筑学院北校区/大青山动物园,84,4.3,4A,6.1,内蒙古亲子景点榜 No.2,乘车参观动物放养区,2,￥0.0,￥0,￥30.0,内蒙古自治区呼和浩特市回民区G209,09:00-18:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/100t1f000001gq9x18B6E.jpg
82342,上甘岭溪水国家森林公园,伊春·,157,4.4,4A,6.1,,"景色宛如仙境,踏青必去,自然山水",5,暂无,￥0,暂无,伊嘉路24公里处上甘岭林业局溪水林场施业区内,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0103o12000f790l6u71F0.jpg
10758164,黄沙古渡原生态旅游区,银川·,849,4.5,4A,6.1,银川必打卡景点榜 No.7,"银川骑骆驼、滑沙的好景区,遛娃宝藏地,自然山水",2,￥1055.0,￥857.0,￥198.0,银川市兴庆区月牙湖,09:00-17:00开放（16:30停止售票）,营业中,https://dimg04.c-ctrip.com/images/01031120008hk0f91051C.jpg
148511578,西双版纳基诺山巴朵雨林徒步,景洪·,389,5.0,,6.1,景洪必打卡景点榜 No.15,"踏青必去,徒步",2,￥0.0,￥0,￥35.0,西双版纳景洪市基诺乡213国道巴朵村线路,08:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo4812000g8pwkmb6A84.jpg
76525,榆林窟,瓜州·,160,4.4,,6.1,瓜州必打卡景点榜 No.1,"欣赏精美的壁画,历史建筑",5,暂无,￥0,暂无,甘肃省酒泉市瓜州县南75公里榆林河(亦名踏实河)畔,09:30-17:00开放（16:00停止售票）,营业中,https://dimg04.c-ctrip.com/images/0106p12000f6tsdx02F62.jpg
77893,抱犊寨,石家庄·抱犊寨/动物园,739,4.3,4A,6.1,石家庄必打卡景点榜 No.5,"山势陡峻的军事山寨,登高爬山",2,￥40.0,￥0,￥40.0,石家庄市鹿泉区太平河北路与观景大街交叉口,08:30-17:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0101h120008jlfbzaA552.jpg
80876,吊罗山国家森林公园,陵水·,164,4.3,,6.1,陵水必打卡景点榜 No.5,"有百余处瀑布景观,遛娃宝藏地,踏青必去",2,￥70.0,￥2.0,￥68.0,海南省陵水黎族自治县(距高速公路陵水开口处21公里),08:00-16:00开放（15:30停止售票）,营业中,https://dimg04.c-ctrip.com/images/100a1f000001grker4371.jpg
149912110,广州 · 2025年宇宙无敌号黄霄雲个⼈巡回演唱会-广州站,广州·宝能演艺中心/天河智慧城,4,5.0,,6.1,,演唱会,3,￥280.0,￥0,￥0,广州市黄埔区大塱村开创大道2666号,已结束,,https://dimg04.c-ctrip.com/images/0106f12000i1bdd9j45B9.jpg
13412628,香港挪亚方舟,香港·荃湾,505,4.4,,6.1,香港亲子景点榜 No.6,"寓教于娱的亲子主题公园,遛娃宝藏地,游乐场",2,￥185.0,￥83.0,￥102.0,香港新界马湾珀欣路33号,3月27日 10:00-18:00开放（16:45停止售票，16:45停止入园）,营业中,https://dimg04.c-ctrip.com/images/0105812000f6qxkyiE172.jpg
22879768,卡定沟景区,林芝·,77,4.3,4A,6.2,林芝必打卡景点榜 No.3,"欣赏有名的天佛瀑布,自然山水",2,￥36.0,￥0,￥36.0,林芝市巴宜区八一镇卡定沟（拉萨至林芝段距八一镇24公里处）,08:00-17:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/fd/tg/g3/M0A/A8/D5/CggYGlZzrl6AM942ABwWSfCyGXs966.jpg
150000028,广州赏黄花风铃木,广州·天河体育中心/太古汇,0,0.0,,6.1,广州特色体验榜 No.2,,5,暂无,￥0,暂无,林芝市巴宜区八一镇卡定沟（拉萨至林芝段距八一镇24公里处）,08:00-17:00开放（16:00停止入园）,,https://dimg04.c-ctrip.com/images/0103612000indtctf8D88.jpg
13679116,中国酒文化城,仁怀·茅台镇,233,4.3,4A,6.1,遵义必打卡景点榜 No.6,了解酒文化的好去处,2,￥60.0,￥0,￥60.0,遵义市仁怀市河滨中路1号,09:00-16:00开放（15:30停止售票，16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0100c12000f6qlfsg0773.jpg
30735028,昆明瀑布公园,昆明·昆明北部汽车客运站,166,4.4,,6.1,,"景色壮观的人工瀑布,自然山水",4,免费,￥0,免费,云南省昆明市盘龙区北京路与昆澜路交叉口西北侧,06:00-21:00开放（21:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/100j1f000001gprz56CBC.jpg
145098392,锦江剧场·《川剧秀·传奇变脸》,成都·春熙路/太古里商业区,94,4.7,,6.1,成都夜游必打卡榜 No.8,"演出,戏曲曲艺",2,￥150.0,￥72.0,￥78.0,成都市锦江区华兴正街54号锦江剧场,10:00-22:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo1012000dpe3egrA522.png
13425742,全富岛,三沙·,44,4.7,,6.1,三沙必打卡景点榜 No.2,"长360米,岛屿漫步,海滨沙滩",4,免费,￥0,免费,中国海南省三沙市,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100111000000rh71t854D.jpg
140615165,瑶望天下,南丹·,49,4.3,4A,6.1,南丹必打卡景点榜 No.1,历史建筑,2,￥110.0,￥11.0,￥99.0,河池市南丹县里湖乡王尚屯,09:00-16:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo4u12000bnhvjul731A.jpg
71537673,顺德欢乐海岸PLUS,佛山·清晖园度假区/顺德欢乐海岸PLUS,1980,4.4,,6.1,佛山夜游必打卡榜 No.2,"省级旅游度假区,水陆双园,遛娃宝藏地,游乐场",2,￥160.0,￥10.0,￥150.0,广东省佛山市顺德区大良街道欢乐大道1号,10:00-22:00开放,营业中,https://dimg04.c-ctrip.com/images/0100o12000f6tilv964E1.jpg
57330159,白廊景区,资兴·,45,4.4,,6.1,资兴必打卡景点榜 No.2,"环湖骑行观湖光山色,遛娃宝藏地,自然山水",4,免费,￥0,免费,湖南省郴州市资兴市白廊乡镇222乡道,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/0102b120009ckifbsE325.jpg
30589344,多彩贵州城极地海洋世界,贵阳·龙洞堡机场/东客站,1130,4.4,,6.1,贵州亲子景点榜 No.4,"近距离观赏珍稀海洋生物,萌萌动物,遛娃宝藏地",2,￥180.0,￥5.0,￥175.0,贵州省贵阳市南明区龙洞堡空港核心区多彩贵州城,09:00-17:30开放（16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/01068120008m61eyuC345.jpg
97885,红石林国家地质公园,古丈·,363,4.2,4A,6.1,古丈必打卡景点榜 No.1,"观赏独特的喀斯特地貌,自然山水",2,￥120.0,￥41.0,￥79.0,湘西土家族苗族自治州古丈县花兰村,08:00-18:00开放（18:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/01056120008ts0c3eC9F5.jpg
56809407,窑埠古镇,柳州·窑埠古镇/万象城,48,4.2,,6.1,柳州必打卡景点榜 No.6,"依江而建的仿古建筑群,遛娃宝藏地,古镇古村",4,免费,￥0,免费,柳州市鱼峰区蟠龙路9号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0102n120008qj2jolEB2A.jpg
10524092,新天地,上海·淮海路/新天地地区,1197,4.7,,6.1,上海夜游必打卡榜 No.19,"石库门里的时尚潮流地标,城市漫步,夜游观景",4,免费,￥0,免费,上海市黄浦区马当路119号,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100j11000000qb56w9951.jpg
87890,798艺术区,北京·望京/酒仙桥/798地区,506,4.5,,6.1,,"北京文艺青年的打卡胜地,特色展馆,场馆展馆",4,免费,￥0,免费,北京市朝阳区酒仙桥路4号798艺术区内,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100g1f000001gqzfv7659.jpg
149824708,济南 · 李宗盛 2025《有歌之年》巡回演唱会,济南·奥体中心/万象城,1,5.0,,6.1,,演唱会,5,暂无,￥0,暂无,山东省济南市历下区经十东路,6月13日开放，具体开放时间需咨询景区,,https://dimg04.c-ctrip.com/images/0106u12000d4vmzk79415.jpg
77703,“九•一八”历史博物馆,沈阳·九一八/北大营,,,4A,,沈阳必打卡景点榜 No.10,场馆展馆,4,免费,￥0,免费,辽宁省沈阳市大东区望花南街46号,09:00-16:30开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0100q12000isot34f2A6B.jpg
18166939,老里克湖,和龙·,109,4.5,,6.1,延边必打卡景点榜 No.6,"坐落于高山之巅的平湖,赏花胜地,自然山水",2,￥128.0,￥0,￥128.0,延边朝鲜族自治州和龙市与安图县交界处202省道甑峰山西北的老里克山顶,08:00-16:00开放（15:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/100o1f000001gp3sxDD16.jpg
149861681,苏州 · 王心凌SUGAR HIGH2.0世界巡回演唱会-苏州站,苏州·工业园区金鸡湖东/诚品书店,0,0.0,,6.1,,演唱会,3,￥480.0,￥0,￥0,苏州市中新大道东999号,5月30日 19:00-21:00开放,,https://dimg04.c-ctrip.com/images/0103412000hyer8mt35F9.jpg
10758960,海口观澜湖火山温泉谷,海口·美兰机场/观澜湖/江东新区,390,4.6,,6.1,2024中国50温泉景点,"尽享五大洲的特色温泉,遛娃宝藏地,泡温泉",2,￥198.0,￥51.0,￥147.0,海口市龙华区龙桥镇观澜湖大道1号海口观澜湖旅游度假区(绕城高速和东线高速拐角处),13:00-23:00开放（22:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0104a120008l3qvpi2ABE.jpg
77837,山陕甘会馆,开封·开封鼓楼广场,428,4.5,,6.1,开封必打卡景点榜 No.10,"旅汴商人修建的华丽会馆,历史建筑,地标观景",2,￥25.0,￥2.41,￥22.59,徐府街85号,09:00-16:00开放,营业中,https://dimg04.c-ctrip.com/images/10030z000000nom0g5914.jpg
82165,九鲤湖风景区,仙游·,518,4.5,4A,6.1,莆田必打卡景点榜 No.2,"瀑布众多，大小不一,登高爬山,自然山水",2,￥50.0,￥0.02,￥49.98,莆田市仙游县钟山镇湖亭村,08:00-17:30开放,营业中,https://dimg04.c-ctrip.com/images/0103a12000iubmgvqAAE7.jpg
82464034,南宁亭子码头,南宁·江南万达,74,4.3,,6.1,,"可欣赏江景和欧式城堡,遛娃宝藏地,赏花胜地",2,￥89.0,￥30.0,￥59.0,广西壮族自治区南宁市江南区江南大道与尧头岭正街交叉路口往东约320米,15:30-22:00开放（21:45停止入园）,营业中,https://dimg04.c-ctrip.com/images/1A031f000001g6nrnCC0A.jpg
10521109,文昌孔庙,文昌·文昌市区,152,4.6,,6.1,文昌必打卡景点榜 No.3,"是访古祈福之佳地,历史建筑",2,￥0.0,￥0,￥15.0,文城镇文东里20号,08:30-18:00开放（17:30停止售票，17:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/1lo6i12000btr5jknC070.jpg
93423251,敦煌鸣沙山沙漠露营越野基地(鸣漠野奢),敦煌·鸣沙山月牙泉景区,1127,5.0,,6.1,敦煌夜游必打卡榜 No.4,"远离城市喧嚣拥抱浩瀚星空,露营·营地,遛娃宝藏地",2,￥228.0,￥0,￥228.0,甘肃省酒泉市敦煌市鸣沙山月牙泉景区西南侧,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0103f120006w07py5F0D7.jpg
88924,四川建川博物馆聚落,大邑·安仁古镇,1762,4.7,4A,6.1,,"名家设计的大型博物馆群落,展馆展览,遛娃宝藏地",2,￥68.0,￥0,￥68.0,成都市大邑县安仁镇迎宾路,09:00-17:30开放（17:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0102r12000ikn22yy979C.jpg
130847455,上海博物馆(东馆),上海·新国际博览中心/世博园,90,4.7,,6.1,,"博物馆,场馆展馆",4,免费,￥0,免费,上海市浦东新区世纪大道1952号,10:00-18:00开放（17:00停止入园）,今日不开放,https://dimg04.c-ctrip.com/images/0100o12000iktxih9B837.jpg
82684,天目湖山水园,溧阳·天目湖度假区,6155,4.7,5A,6.1,溧阳赏花踏青景点榜 No.2,"精致江南山水典范,观一湖而知江南,遛娃宝藏地,赏花胜地",2,￥90.0,￥11.0,￥79.0,江苏省常州市溧阳市天目湖镇环湖西路1号,08:00-17:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/1lo2x12000iuhjpja837A.jpg
86523,库车大寺,库车·,259,4.2,,6.1,阿克苏地区必打卡景点榜 No.3,"青砖砌成，有绿色琉璃穹顶,历史建筑",2,￥0.0,￥0,￥14.0,阿克苏地区库车市帕哈塔巴扎路与西喜路交叉路口往西约100米,10:30-18:30开放,营业中,https://dimg04.c-ctrip.com/images/0101r120008ay42du747B.jpg
10558604,武夷山九曲溪,武夷山·武夷山风景区,820,4.6,,6.1,,"碧水丹山的风景胜地,自然山水,漂流",5,暂无,￥0,暂无,南平市武夷山风景名胜区,06:30-17:00开放,营业中,https://dimg04.c-ctrip.com/images/350v170000013jv3dF28B.jpg
15131393,二道白河,安图·长白山高铁站,110,4.7,4A,6.1,延边必打卡景点榜 No.7,"被誉为“美人松的故乡”,地标观景",4,免费,￥0,免费,延边朝鲜族自治州安图县,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/10021f000001gxdpj6C55.jpg
80447,白公馆,重庆·磁器口古镇,475,4.5,,6.1,,"小说《红岩》的原型地,历史建筑",4,免费,￥0,免费,重庆市沙坪坝区壮志路治法三村63号烈士墓歌乐山烈士陵园内,09:00-16:30开放（16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0104p120009omzw82C627.jpg
97807,朝天吼漂流,兴山·,1231,4.6,4A,6.1,,"朝天吼不止漂流,漂流",3,￥170.0,￥0,￥0,湖北省宜昌市兴山县S312,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/1lo4812000ey1bika08DA.jpg
135307236,威海环海路观光巴士,威海·威海市区/刘公岛,51,4.4,,6.1,威海必打卡景点榜 No.11,巴士观光,5,暂无,￥0,暂无,威海市环翠区海滨北路101-2号刘公岛新码头东首,06:30-20:30开放（20:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0102h120009xq4au59C84.jpg
77671,辛亥革命武昌起义纪念馆,武汉·黄鹤楼/粮道街/武昌火车站,238,,,6.1,武汉必打卡景点榜 No.18,珍藏大量文物的教育基地,4,免费,￥0,免费,湖北省武汉市武昌区武珞路1号,09:00-17:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/01070120008hwr9645097.jpg
24594194,富力红树湾湿地公园,澄迈·,420,4.2,,6.1,澄迈必打卡景点榜 No.1,"穿越红树林，观赏鸟儿嬉戏,遛娃宝藏地,踏青必去",2,￥0.0,￥0,￥42.0,澄迈市西线高速573公里三林出口,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/350b11000000qfb9z77D6.jpg
22881801,渠洋湖,靖西·,83,4.3,,6.1,百色必打卡景点榜 No.7,自然山水,2,￥68.0,￥5.0,￥63.0,百色市靖西市渠洋镇会聚屯,08:00-17:00开放,营业中,https://dimg04.c-ctrip.com/images/0100512000j20uip29ACF.jpg
75694,紫金山天文台,南京·钟山风景区/中山陵景区,421,4.6,,6.1,,"中国现代天文机构鼻祖,天文馆",2,￥15.0,￥1.0,￥14.0,南京市玄武区紫金山天文台1号,08:30-17:00开放（16:30停止售票，16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/0103e120009h48n3nA106.jpg
10759067,都江堰青城道温泉,都江堰·青城山前山景区及周边,384,4.5,,6.1,成都温泉景点榜 No.1,"依山而建的休闲温泉,遛娃宝藏地,泡温泉",2,￥180.0,￥42.0,￥138.0,四川省成都市都江堰市青城山镇豪生路33号,14:00-22:00开放（21:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/01051120008sbxqdhF3E7.jpg
78136,芙蓉洞,重庆·,674,4.6,5A,6.1,,"世界遗产，以钟乳石闻名,自然山水",2,￥150.0,￥0,￥150.0,重庆市武隆县芙蓉洞景区,08:30-17:00开放（16:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/100d0z000000nwoewAF6D.jpg
77784,洛阳白云山风景区,嵩县·,643,4.4,5A,6.1,洛阳必打卡景点榜 No.19,"登顶中原高峰欣赏壮美日出,赏花胜地,登高爬山",3,￥75.0,￥0,￥0,河南省洛阳市嵩县车村镇,08:00-18:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo5y12000cdloy2n88FE.jpg
33201266,北京奥林匹克塔,北京·鸟巢/奥体中心地区,727,4.6,,6.1,北京夜游必打卡榜 No.8,"北京地标建筑之一,地标观景,夜游观景",2,￥128.0,￥10.0,￥118.0,北京市朝阳区奥林匹克公园内,09:00-22:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo6312000daxmji4823E.jpg
77063,斯大林公园,哈尔滨·中央大街步行街/索菲亚大教堂/防洪纪念塔,165,4.6,,6.1,哈尔滨必打卡景点榜 No.20,松花江畔开放式景观公园,4,免费,￥0,免费,黑龙江省哈尔滨市道里区斯大林街3号(近松花江畔),全年全天开放,营业中,https://dimg04.c-ctrip.com/images/0103512000j1t7pnr95D6.jpg
85775,日照海滨国家森林公园,日照·日照森林公园/任家台赶海园,1751,4.3,4A,6.1,日照必打卡景点榜 No.2,"景色宜人的森林湿地景观,遛娃宝藏地,海滨沙滩",4,免费,￥0,免费,山东省日照市东港区碧海路北首,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/35071700000117zxwEFA1.jpg
79402,东钱湖,宁波·东钱湖/横溪度假区,1024,4.7,4A,6.1,宁波必打卡景点榜 No.8,"沿湖骑单车看水上观音,遛娃宝藏地,自然山水",4,免费,￥0,免费,宁波市鄞州区东钱湖镇内,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/10051f000001gssiaE3DD.jpg
13811178,织金大峡谷,织金·,194,4.5,,6.1,毕节必打卡景点榜 No.6,"有天坑、天生桥等地质遗迹,自然山水",2,￥105.0,￥3.0,￥102.0,毕节市织金县官寨乡307省道,08:30-18:00开放,营业中,https://dimg04.c-ctrip.com/images/350416000000zxqmpE8D0.jpg
143151913,蜀宴赋,成都·建设路/东郊记忆公园,74,4.8,,6.1,,"演出,现场演出",2,￥698.0,￥200.0,￥498.0,四川省成都市成华区建设南支建设南支路4号27栋（东郊记忆南大门）,10:00-22:00开放,营业中,https://dimg04.c-ctrip.com/images/1lo0u12000fugyz9n0C84.jpg
98706683,黑山头哈撒尔骑马场,额尔古纳·黑山头镇,153,4.8,,6.1,,,5,暂无,￥0,暂无,呼伦贝尔市额尔古纳市黑山头新镇301省道路旁,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/0101p12000asvvig52969.jpg
140776058,草原在这里旅游景区,额尔古纳·黑山头镇,10,4.4,,6.1,,,5,暂无,￥0,暂无,内蒙古呼伦贝尔市额尔古纳市黑山头镇东2公里,5月20日08:00恢复营业,即将恢复营业,https://dimg04.c-ctrip.com/images/1lo6x12000bncde24CE75.jpg
76249,小莲庄,湖州·南浔景区内,494,4.6,,6.1,湖州必打卡景点榜 No.9,"感受旧时大户人家的威严,遛娃宝藏地,赏花胜地",5,暂无,￥0,暂无,湖州市南浔区南浔镇人瑞路51号南浔古镇内,"夏令时 08:00-17:30开放,冬令时 08:00-17:00开放,夜场 17:00-21:00开放",,https://dimg04.c-ctrip.com/images/1A0c17000001364362464.jpg
77486,南宁大明山,南宁·,566,4.5,4A,6.1,南宁必打卡景点榜 No.10,"春花夏瀑秋云冬雪,遛娃宝藏地,踏青必去",3,￥96.0,￥0,￥0,南宁市武鸣区两江镇明山路1号,08:00-17:00开放（15:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0105l120005wow1xiD880.jpg
77917,白塔山公园,兰州·黄河铁桥/西关,538,4.7,,6.1,兰州必打卡景点榜 No.9,"登上山顶俯瞰兰州全景,踏青必去",4,免费,￥0,免费,甘肃省兰州市城关区白塔山1号,07:00-19:00开放（18:30停止入园）,营业中,https://dimg04.c-ctrip.com/images/100p1f000001gpgsq931A.jpg
96339,冰沟丹霞景区,肃南·,692,4.6,4A,6.1,张掖必打卡景点榜 No.5,"欣赏风格迥异的丹霞地貌,遛娃宝藏地,自然山水",2,￥58.0,￥0.2,￥57.8,肃南裕固族自治县康乐乡S213,09:00-17:00开放（16:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/01050120008abk6yoEAB6.jpg
78205,盘山,天津·盘山风景区及周边,2721,4.5,5A,6.1,天津必打卡景点榜 No.13,"山势秀美被乾隆皇帝所喜爱,登高爬山,夜游观景",2,￥70.0,￥40.1,￥29.9,天津市蓟州区官庄镇莲花岭村旁,07:30-17:30开放（17:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0106d1200087crt4a5E5E.jpg
96351,中华洞天,江油·,621,4.4,4A,6.1,绵阳必打卡景点榜 No.4,"观赏千姿百态的奇妙溶洞,遛娃宝藏地,自然山水",2,￥0.0,￥0,￥80.0,绵阳市江油市含增镇黄金路,"淡季 09:00-17:00开放（17:00停止入园）,旺季 08:00-17:30开放（17:30停止入园）",,https://dimg04.c-ctrip.com/images/100v0r000000hnizu3271.jpg
55421175,林胡古塞,卓资·,270,4.3,4A,6.1,内蒙古夜游必打卡榜 No.2,"周末放松的山水休闲地,度假村,遛娃宝藏地",2,￥78.0,￥2.0,￥76.0,内蒙古自治区乌兰察布市卓资县大榆树乡,08:30-17:00开放,营业中,https://dimg04.c-ctrip.com/images/100g0u000000j33zsAAA7.jpg
56376229,杭州X秀,杭州·运河商务区/新天地,872,4.7,,6.1,杭州必打卡景点榜 No.20,"一生要看两次的表演,遛娃宝藏地,演出",2,￥480.0,￥184.0,￥296.0,石桥街道东文街90号,19:30-20:43开放,营业中,https://dimg04.c-ctrip.com/images/1lo6e12000gmzahq5D0A2.jpg
10572934,多伦湖景区,多伦·,518,4.5,4A,6.1,,"山、湖、草原相映成趣,自然山水,漂流",3,￥40.0,￥0,￥0,多伦县大河口乡多伦湖景区,恢复营业时间待定,暂停营业,https://dimg04.c-ctrip.com/images/1lo5j12000h8skqupD9B3.jpg
77967,双塔寺,太原·太原火车站,413,4.6,,6.1,太原赏花踏青景点榜 No.3,"太原市的标志性建筑之一,遛娃宝藏地,赏花胜地",5,暂无,￥0,暂无,太原市城区东南方向距市中心四公里左右的郝庄村南之向山脚畔,09:00-17:00开放（17:00停止入园）,营业中,https://dimg04.c-ctrip.com/images/0100112000f6qv57tDCDB.jpg
131897112,双塔公园,太原·太原火车站,19,4.7,,6.1,山西亲子景点榜 No.6,踏青必去,4,免费,￥0,免费,山西省太原市迎泽区双塔北路与双塔南巷交叉口东北550米,05:30-21:30开放,营业中,https://dimg04.c-ctrip.com/images/0104012000f6o97213D7C.jpg
10519563,夫子庙大成殿,南京·夫子庙景区/秦淮河风光带,687,4.5,,6.1,南京夜游必打卡榜 No.8,"祭祀并了解孔子的大殿,夜游观景",2,￥35.0,￥3.0,￥32.0,南京市秦淮区贡院街152号南京夫子庙内,09:00-22:00开放,营业中,https://dimg04.c-ctrip.com/images/0106412000f6sgb5xFBDB.jpg
78641,洋人街,大理市·大理古城,167,4.3,,6.1,,"繁华的商业街,城市漫步",4,免费,￥0,免费,云南省大理白族自治州大理市一塔路42号大理古城内,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/100e1f000001gt2ie30CF.jpg
79741,瑞金共和国摇篮旅游区,瑞金·,,,5A,,赣州必打卡景点榜 No.6,历史建筑,4,免费,￥0,免费,江西省赣州市瑞金市沙洲坝镇七彩大道与金都大道交叉口西北侧,08:30-17:00开放,营业中,https://dimg04.c-ctrip.com/images/0106512000f6t2qqi411D.jpg
99311,共和国摇篮旅游区-红井景区,瑞金·,461,,5A,6.1,,地标观景,2,￥30.0,￥5.0,￥25.0,赣州市瑞金市沙洲坝镇七彩大道与金都大道交叉口西南侧,08:30-17:30开放,营业中,https://dimg04.c-ctrip.com/images/100m0q000000gkjr702EA.jpg
92196,白玉山景区,大连·旅顺军港/新玛特/大学城,261,4.3,4A,6.1,大连必打卡景点榜 No.9,"登顶俯瞰旅顺港全景,登高爬山",2,￥40.0,￥0,￥40.0,大连市旅顺口区白玉山街158号,08:00-16:30开放,营业中,https://dimg04.c-ctrip.com/images/100h0g0000007teyy1C43.jpg
98180287,重庆夜景游船,重庆·解放碑/洪崖洞,388,4.5,,6.1,,"夜游观景,乘船游览 ",5,暂无,￥0,暂无,重庆市渝中区洪崖洞客运码头,全年全天开放,营业中,https://dimg04.c-ctrip.com/images/1lo3i12000isbd0zd7BD2.png
150020630,成都 · 韩红2025《我想成为你》巡回演唱会,成都·龙泉驿地区/大运会体育中心,0,0.0,,6.1,,演唱会,5,暂无,￥0,暂无,四川省成都市龙泉驿区体育公园路22号,4月26日开放，具体开放时间需咨询景区,,https://dimg04.c-ctrip.com/images/0104312000d4ui2zd3857.jpg
146124715,红旗街54路文旅专列,长春·红旗街/万达广场,60,4.6,,6.1,长春必打卡景点榜 No.11,,2,￥0.0,￥0,￥88.0,朝阳区红旗街长春电影制片厂北门西北30米,4月26日开放，具体开放时间需咨询景区,,https://dimg04.c-ctrip.com/images/0101712000f6qab42137E.jpg
148892910,苏州评弹表演,苏州·虎丘区苏州新区/寒山寺,0,0.0,,6.1,苏州特色体验榜 No.6,,5,暂无,￥0,暂无,朝阳区红旗街长春电影制片厂北门西北30米,4月26日开放，具体开放时间需咨询景区,,https://dimg04.c-ctrip.com/images/0106k12000feqejie3C5B.jpg
